BIOMD0000000157	R-HSA-6803211	0.004289159698643186	https://reactome.org/PathwayBrowser/#/R-HSA-6803211	TP53 Regulates Transcription of Death Receptors and Ligands	IEA	Homo sapiens
BIOMD0000000157	R-HSA-6803207	0.004289159698643186	https://reactome.org/PathwayBrowser/#/R-HSA-6803207	TP53 Regulates Transcription of Caspase Activators and Caspases	IEA	Homo sapiens
BIOMD0000000177	R-SCE-70171	1.9014664509597878E-7	https://reactome.org/PathwayBrowser/#/R-SCE-70171	Glycolysis	IEA	Saccharomyces cerevisiae
BIOMD0000000255	R-HSA-1963642	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-1963642	PI3K events in ERBB2 signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-8847993	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-8847993	ERBB2 Activates PTK6 Signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-6785631	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-6785631	ERBB2 Regulates Cell Motility	IEA	Homo sapiens
BIOMD0000000255	R-HSA-1963640	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-1963640	GRB2 events in ERBB2 signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-1236394	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-1236394	Signaling by ERBB4	IEA	Homo sapiens
BIOMD0000000255	R-HSA-2219530	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-2219530	Constitutive Signaling by Aberrant PI3K in Cancer	IEA	Homo sapiens
BIOMD0000000255	R-HSA-1227986	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-1227986	Signaling by ERBB2	IEA	Homo sapiens
BIOMD0000000255	R-HSA-8863795	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-8863795	Downregulation of ERBB2 signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-199418	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-199418	Negative regulation of the PI3K/AKT network	IEA	Homo sapiens
BIOMD0000000255	R-HSA-1250196	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-1250196	SHC1 events in ERBB2 signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-9607240	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-9607240	FLT3 Signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-5673001	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-5673001	RAF/MAP kinase cascade	IEA	Homo sapiens
BIOMD0000000255	R-HSA-6811558	1.7763568394002505E-15	https://reactome.org/PathwayBrowser/#/R-HSA-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-74751	4.9960036108132044E-15	https://reactome.org/PathwayBrowser/#/R-HSA-74751	Insulin receptor signalling cascade	IEA	Homo sapiens
BIOMD0000000255	R-HSA-112399	1.4577228313328305E-13	https://reactome.org/PathwayBrowser/#/R-HSA-112399	IRS-mediated signalling	IEA	Homo sapiens
BIOMD0000000255	R-HSA-2428928	2.48245868306185E-13	https://reactome.org/PathwayBrowser/#/R-HSA-2428928	IRS-related events triggered by IGF1R	IEA	Homo sapiens
BIOMD0000000255	R-HSA-1236382	2.5712765250318625E-13	https://reactome.org/PathwayBrowser/#/R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	IEA	Homo sapiens
BIOMD0000000255	R-HSA-180292	6.191713808334498E-13	https://reactome.org/PathwayBrowser/#/R-HSA-180292	GAB1 signalosome	IEA	Homo sapiens
BIOMD0000000255	R-HSA-5637810	1.7197354651443675E-12	https://reactome.org/PathwayBrowser/#/R-HSA-5637810	Constitutive Signaling by EGFRvIII	IEA	Homo sapiens
BIOMD0000000255	R-HSA-109704	3.668065851059055E-12	https://reactome.org/PathwayBrowser/#/R-HSA-109704	PI3K Cascade	IEA	Homo sapiens
BIOMD0000000255	R-HSA-177929	4.797162667102839E-12	https://reactome.org/PathwayBrowser/#/R-HSA-177929	Signaling by EGFR	IEA	Homo sapiens
BIOMD0000000255	R-HSA-1250342	7.120304346130979E-12	https://reactome.org/PathwayBrowser/#/R-HSA-1250342	PI3K events in ERBB4 signaling	IEA	Homo sapiens
